date,precipitation,temperature_mean,relative_humidity,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_14d,rainfall_30d,month_sin,month_cos,landslide_event
2023-08-22,20.32,21.46,95.41,20.32,47.269999999999925,80.11000000000003,236.63,584.8900000000001,-0.8660254037844385,-0.5000000000000004,0
2023-08-23,28.83,21.58,93.7,28.83,74.36999999999993,93.94000000000004,244.96,611.75,-0.8660254037844385,-0.5000000000000004,1
2023-08-24,25.07,22.13,93.41,25.07,74.21999999999993,111.30000000000004,259.59,630.85,-0.8660254037844385,-0.5000000000000004,0
2023-08-25,26.08,22.09,93.73,26.08,79.97999999999992,130.82000000000002,266.78,638.05,-0.8660254037844385,-0.5000000000000004,0
2023-08-26,44.23,22.49,94.18,44.23,95.37999999999992,171.48000000000002,266.37999999999994,646.11,-0.8660254037844385,-0.5000000000000004,0
2023-08-27,86.55,22.53,94.2,86.55,156.85999999999993,256.3,311.26,704.45,-0.8660254037844385,-0.5000000000000004,0
2023-08-28,8.12,22.61,92.1,8.12,138.89999999999992,239.2,304.9699999999999,703.4699999999999,-0.8660254037844385,-0.5000000000000004,0
2023-08-29,0.01,22.36,83.62,0.01,94.67999999999992,218.89,299.0,699.02,-0.8660254037844385,-0.5000000000000004,0
2023-08-30,0.04,22.61,83.2,0.04,8.169999999999929,190.1,284.04,691.99,-0.8660254037844385,-0.5000000000000004,0
2023-08-31,1.13,22.79,85.34,1.13,1.1799999999999289,166.16000000000005,277.4599999999999,690.45,-0.8660254037844385,-0.5000000000000004,0
2023-09-01,5.0,23.54,87.18,5.0,6.169999999999929,145.08,275.8999999999999,685.72,-1.0,-1.8369701987210297e-16,0
2023-09-02,1.82,23.82,84.89,1.82,7.949999999999929,102.67000000000004,274.1499999999999,663.4399999999999,-1.0,-1.8369701987210297e-16,0
2023-09-03,2.15,23.42,85.73,2.15,8.969999999999928,18.270000000000028,274.57,641.33,-1.0,-1.8369701987210297e-16,0
2023-09-04,2.98,23.33,84.44,2.98,6.949999999999928,13.130000000000027,252.33,618.55,-1.0,-1.8369701987210297e-16,0
2023-09-05,0.86,23.23,82.06,0.86,5.989999999999928,13.980000000000029,232.86999999999995,547.31,-1.0,-1.8369701987210297e-16,0
2023-09-06,2.74,23.21,84.09,2.74,6.579999999999929,16.680000000000028,206.77999999999997,499.06,-1.0,-1.8369701987210297e-16,0
2023-09-07,13.71,22.56,89.03,13.71,17.30999999999993,29.26000000000003,195.42,485.95,-1.0,-1.8369701987210297e-16,0
2023-09-08,18.34,21.85,92.75,18.34,34.78999999999993,42.60000000000003,187.68,483.79,-1.0,-1.8369701987210297e-16,0
2023-09-09,6.22,22.47,90.74,6.22,38.269999999999925,47.00000000000003,149.66999999999996,479.57,-1.0,-1.8369701987210297e-16,0
2023-09-10,8.34,23.12,87.73,8.34,32.89999999999992,53.190000000000026,71.45999999999997,469.02,-1.0,-1.8369701987210297e-16,0
2023-09-11,10.61,23.09,92.19,10.61,25.169999999999927,60.82000000000002,73.94999999999997,435.0,-1.0,-1.8369701987210297e-16,0
2023-09-12,3.89,21.95,89.6,3.89,22.83999999999993,63.85000000000002,77.82999999999997,397.22,-1.0,-1.8369701987210297e-16,0
2023-09-13,8.35,22.2,92.35,8.35,22.84999999999993,69.46000000000004,86.13999999999997,391.16,-1.0,-1.8369701987210297e-16,0
2023-09-14,6.65,22.33,89.11,6.65,18.88999999999993,62.40000000000002,91.65999999999995,391.83,-1.0,-1.8369701987210297e-16,0
2023-09-15,1.36,22.89,86.13,1.36,16.35999999999993,45.42000000000003,88.01999999999997,378.19,-1.0,-1.8369701987210297e-16,0
2023-09-16,0.0,23.4,85.3,0.0,8.009999999999929,39.20000000000003,86.19999999999997,370.48,-1.0,-1.8369701987210297e-16,0
2023-09-17,1.67,23.28,83.14,1.67,3.029999999999929,32.53000000000003,85.71999999999997,365.59,-1.0,-1.8369701987210297e-16,0
2023-09-18,10.99,21.24,91.85,10.99,12.659999999999927,32.910000000000025,93.72999999999998,373.01,-1.0,-1.8369701987210297e-16,0
2023-09-19,19.73,20.6,92.82,19.73,32.38999999999993,48.75000000000003,112.59999999999998,391.01,-1.0,-1.8369701987210297e-16,0
2023-09-20,28.04,20.57,93.2,28.04,58.75999999999993,68.44000000000003,137.89999999999998,393.83,-1.0,-1.8369701987210297e-16,0
2023-09-21,46.35,20.91,93.84,46.35,94.11999999999992,108.14000000000004,170.53999999999996,419.86,-1.0,-1.8369701987210297e-16,0
2023-09-22,22.32,20.4,93.36,22.32,96.70999999999994,129.10000000000002,174.51999999999998,413.35,-1.0,-1.8369701987210297e-16,0
2023-09-23,10.82,20.89,92.69,10.82,79.48999999999992,139.92000000000002,179.11999999999998,399.1,-1.0,-1.8369701987210297e-16,0
2023-09-24,7.82,21.11,92.44,7.82,40.95999999999993,146.07000000000005,178.59999999999997,380.84,-1.0,-1.8369701987210297e-16,0
2023-09-25,4.6,21.59,89.59,4.6,23.23999999999993,139.68000000000004,172.58999999999995,341.21,-1.0,-1.8369701987210297e-16,0
2023-09-26,6.12,22.03,87.54,6.12,18.539999999999928,126.07000000000004,174.81999999999996,260.78,-1.0,-1.8369701987210297e-16,0
2023-09-27,0.61,22.5,86.7,0.61,11.329999999999927,98.64000000000004,167.07999999999998,253.27,-1.0,-1.8369701987210297e-16,0
2023-09-28,0.0,22.64,86.64,0.0,6.729999999999929,52.29000000000003,160.42999999999998,253.26,-1.0,-1.8369701987210297e-16,0
2023-09-29,1.79,22.53,90.5,1.79,2.399999999999929,31.76000000000003,160.86,255.01,-1.0,-1.8369701987210297e-16,0
2023-09-30,9.71,21.78,92.31,9.71,11.499999999999927,30.650000000000027,170.57,263.59,-1.0,-1.8369701987210297e-16,0
2023-10-01,15.21,21.93,89.36,15.21,26.70999999999993,38.04000000000003,184.11,273.8,-0.8660254037844386,0.5000000000000001,0
2023-10-02,17.7,22.12,90.85,17.7,42.61999999999993,51.14000000000003,190.82,289.68,-0.8660254037844386,0.5000000000000001,0
2023-10-03,13.75,21.73,93.21,13.75,46.659999999999926,58.77000000000003,184.84,301.28000000000003,-0.8660254037844386,0.5000000000000001,0
2023-10-04,16.99,20.25,92.09,16.99,48.43999999999993,75.15000000000003,173.79,315.29,-0.8660254037844386,0.5000000000000001,1
2023-10-05,73.29,18.94,93.46,73.29,104.02999999999992,148.44000000000003,200.73,387.72,-0.8660254037844386,0.5000000000000001,1
2023-10-06,107.4,20.3,95.6,107.4,197.67999999999995,254.05000000000007,285.81,492.38,-0.8660254037844386,0.5000000000000001,0
2023-10-07,37.04,20.65,95.41,37.04,217.72999999999996,281.38000000000005,312.03,515.71,-0.8660254037844386,0.5000000000000001,0
2023-10-08,30.18,21.09,94.39,30.18,174.61999999999995,296.3500000000001,334.39,527.5500000000001,-0.8660254037844386,0.5000000000000001,0
2023-10-09,13.16,20.4,93.93,13.16,80.37999999999992,291.81,342.95,534.49,-0.8660254037844386,0.5000000000000001,0
2023-10-10,0.41,21.21,89.52,0.41,43.74999999999993,278.47,337.23999999999995,526.56,-0.8660254037844386,0.5000000000000001,0
2023-10-11,1.05,20.24,90.0,1.05,14.61999999999993,262.5300000000001,337.67999999999995,517.0,-0.8660254037844386,0.5000000000000001,0
2023-10-12,1.69,20.09,90.49,1.69,3.149999999999929,190.93000000000004,339.36999999999995,514.8,-0.8660254037844386,0.5000000000000001,0
2023-10-13,1.24,19.48,78.21,1.24,3.979999999999929,84.77000000000002,338.82,507.69,-0.8660254037844386,0.5000000000000001,0
2023-10-14,0.26,19.3,80.27,0.26,3.189999999999929,47.99000000000003,329.36999999999995,501.3,-0.8660254037844386,0.5000000000000001,0
2023-10-15,0.03,19.33,82.18,0.03,1.529999999999929,17.84000000000003,314.19,499.97,-0.8660254037844386,0.5000000000000001,0
2023-10-16,0.0,18.86,78.76,0.0,0.289999999999929,4.680000000000028,296.49,499.97,-0.8660254037844386,0.5000000000000001,0
2023-10-17,0.0,18.45,83.28,0.0,0.0299999999999289,4.270000000000028,282.74,498.3,-0.8660254037844386,0.5000000000000001,0
2023-10-18,0.0,18.13,80.04,0.0,0.0,3.220000000000028,265.75,487.31,-0.8660254037844386,0.5000000000000001,0
2023-10-19,0.0,18.34,83.01,0.0,0.0,1.5300000000000284,192.45999999999995,467.58,-0.8660254037844386,0.5000000000000001,0
