date,precipitation,temperature_mean,temperature_min,temperature_max,relative_humidity,source,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_14d,rainfall_30d
2018-01-01,0.02,14.17,11.09,19.54,81.34,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.02,0.02,0.02,0.02,0.02
2018-01-02,0.46,12.06,8.63,16.76,84.49,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.46,0.48000000000000004,0.48000000000000004,0.48000000000000004,0.48000000000000004
2018-01-03,4.61,11.28,7.61,16.46,85.22,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",4.61,5.090000000000001,5.090000000000001,5.090000000000001,5.090000000000001
2018-01-04,0.05,9.55,2.5,16.11,85.77,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.05,5.120000000000001,5.140000000000001,5.140000000000001,5.140000000000001
2018-01-05,0.0,10.41,5.36,17.31,88.17,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,4.66,5.140000000000001,5.140000000000001,5.140000000000001
2018-01-06,0.0,9.64,6.18,16.0,82.34,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.05,5.140000000000001,5.140000000000001,5.140000000000001
2018-01-07,0.0,8.02,3.18,14.7,58.86,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,5.140000000000001,5.140000000000001,5.140000000000001
2018-01-08,0.0,6.85,1.06,14.7,72.37,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,5.120000000000001,5.140000000000001,5.140000000000001
2018-01-09,0.0,8.53,4.12,16.18,77.95,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,4.66,5.140000000000001,5.140000000000001
2018-01-10,0.0,9.05,3.79,16.69,85.11,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.05,5.140000000000001,5.140000000000001
2018-01-11,0.0,9.47,3.63,17.07,85.29,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,5.140000000000001,5.140000000000001
2018-01-12,0.0,9.9,4.62,17.39,85.82,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,5.140000000000001,5.140000000000001
2018-01-13,0.0,11.23,7.0,17.3,84.65,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,5.140000000000001,5.140000000000001
2018-01-14,0.0,11.33,7.16,17.55,86.45,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,5.140000000000001,5.140000000000001
2018-01-15,0.03,11.26,8.51,16.11,88.33,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.03,0.03,0.03,5.150000000000001,5.170000000000001
2018-01-16,0.0,11.6,5.4,18.31,85.59,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.03,0.03,4.69,5.170000000000001
2018-01-17,0.0,12.64,8.1,18.88,85.64,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.03,0.03,0.08,5.170000000000001
2018-01-18,0.0,12.82,8.25,19.4,81.98,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.03,0.03,5.170000000000001
2018-01-19,0.0,12.6,7.52,19.02,86.27,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.03,0.03,5.170000000000001
2018-01-20,0.0,12.56,9.01,18.14,87.63,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.03,0.03,5.170000000000001
2018-01-21,0.0,12.63,6.65,20.72,79.79,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.03,0.03,5.170000000000001
2018-01-22,0.0,12.4,7.04,18.88,85.16,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.03,5.170000000000001
2018-01-23,0.0,12.92,8.86,19.45,86.39,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.03,5.170000000000001
2018-01-24,0.0,12.44,7.65,18.87,83.24,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.03,5.170000000000001
2018-01-25,0.0,10.64,6.71,16.81,73.72,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.03,5.170000000000001
2018-01-26,0.0,9.51,4.87,16.78,71.17,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.03,5.170000000000001
2018-01-27,0.0,7.75,3.17,15.07,76.18,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.03,5.170000000000001
2018-01-28,0.0,7.63,2.42,15.51,64.83,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.03,5.170000000000001
2018-01-29,0.0,8.88,4.93,16.18,59.64,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.0,5.170000000000001
2018-01-30,0.0,8.54,4.04,15.58,70.15,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.0,5.170000000000001
2018-01-31,0.0,10.91,6.46,17.56,70.57,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.0,5.150000000000001
2018-02-01,0.0,11.68,8.08,16.71,79.04,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.0,4.69
2018-02-02,0.0,12.15,7.42,17.37,87.73,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.0,0.08
2018-02-03,0.0,12.74,9.81,17.07,86.19,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.0,0.03
2018-02-04,0.0,11.44,6.2,17.01,86.85,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.0,0.03
2018-02-05,0.0,13.06,8.83,19.32,73.48,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.0,0.03
2018-02-06,0.0,12.56,7.75,18.75,84.06,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.0,0.03
2018-02-07,0.0,12.22,8.11,18.55,74.06,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.0,0.03
2018-02-08,0.0,11.32,6.43,16.74,76.32,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.0,0.03
2018-02-09,0.0,11.0,6.12,17.78,73.0,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.0,0.03
2018-02-10,0.0,11.7,7.16,17.87,69.33,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.0,0.03
2018-02-11,0.0,12.14,7.24,17.88,54.41,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.0,0.03
2018-02-12,0.0,14.6,8.55,22.26,57.04,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.0,0.03
2018-02-13,0.0,15.29,10.4,22.22,62.26,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.0,0.03
2018-02-14,0.23,13.29,8.52,20.01,75.66,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.23,0.23,0.23,0.23,0.23
2018-02-15,0.07,12.87,6.53,20.47,77.19,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.07,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004
2018-02-16,0.0,13.29,7.23,20.81,78.05,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004
2018-02-17,0.0,12.73,8.16,19.89,67.99,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.07,0.30000000000000004,0.30000000000000004,0.30000000000000004
2018-02-18,0.0,12.42,7.19,19.67,71.37,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.30000000000000004,0.30000000000000004,0.30000000000000004
2018-02-19,0.0,12.76,8.29,20.15,72.44,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.30000000000000004,0.30000000000000004,0.30000000000000004
2018-02-20,0.0,14.65,9.16,22.91,66.38,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.30000000000000004,0.30000000000000004,0.30000000000000004
2018-02-21,0.0,13.83,9.29,20.72,71.66,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.07,0.30000000000000004,0.30000000000000004
2018-02-22,0.0,13.9,9.17,20.79,65.62,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,0.0,0.30000000000000004,0.30000000000000004
2018-02-23,1.57,14.11,9.09,20.05,71.84,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",1.57,1.57,1.57,1.87,1.87
2018-02-24,4.33,16.05,11.65,21.86,67.01,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",4.33,5.9,5.9,6.2,6.2
2018-02-25,0.8,16.18,12.08,22.27,71.73,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.8,6.7,6.7,7.0,7.0
2018-02-26,19.63,14.8,11.14,20.22,81.77,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",19.63,24.759999999999998,26.33,26.63,26.63
2018-02-27,0.9,15.45,9.36,21.51,70.32,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.9,21.33,27.229999999999997,27.529999999999998,27.529999999999998
2018-02-28,0.0,15.56,11.06,21.96,81.8,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,20.529999999999998,27.229999999999997,27.299999999999997,27.529999999999998
2018-03-01,0.0,15.42,11.14,21.83,81.28,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.9,27.229999999999997,27.229999999999997,27.529999999999998
2018-03-02,3.72,14.91,10.63,21.42,83.0,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",3.72,3.72,29.38,30.95,31.25
2018-03-03,1.02,14.98,10.75,20.44,78.25,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",1.02,4.74,26.069999999999997,31.97,32.269999999999996
2018-03-04,0.01,15.45,10.03,21.45,78.43,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.01,4.75,25.279999999999998,31.979999999999997,32.28
2018-03-05,1.36,16.35,11.92,22.35,74.4,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",1.36,2.39,7.01,33.339999999999996,33.64
2018-03-06,0.0,15.31,10.06,21.54,67.61,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,1.37,6.109999999999999,33.339999999999996,33.64
2018-03-07,0.0,15.13,9.3,22.18,53.37,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,1.36,6.109999999999999,33.339999999999996,33.64
2018-03-08,0.0,16.22,10.71,23.07,59.69,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,6.109999999999999,33.339999999999996,33.64
2018-03-09,0.0,16.98,12.95,22.68,62.93,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,2.39,31.77,33.64
2018-03-10,0.0,15.15,9.61,22.2,61.05,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,1.37,27.44,33.64
2018-03-11,3.01,15.64,10.85,22.09,55.66,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",3.01,3.01,4.37,29.65,36.65
2018-03-12,1.24,15.92,10.43,21.38,62.43,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",1.24,4.25,4.25,11.26,37.89
2018-03-13,0.67,16.53,13.46,21.08,64.24,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.67,4.92,4.92,11.03,38.56
2018-03-14,0.0,17.41,13.2,23.54,66.67,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,1.9100000000000001,4.92,11.03,38.56
2018-03-15,0.71,16.97,12.7,22.39,79.19,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.71,1.38,5.63,11.74,39.269999999999996
2018-03-16,7.12,15.97,11.75,21.17,86.55,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",7.12,7.83,12.75,15.139999999999999,46.160000000000004
2018-03-17,1.2,16.04,10.89,21.71,81.72,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",1.2,9.03,13.95,15.319999999999999,47.29
2018-03-18,0.48,15.8,10.84,21.84,72.3,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.48,8.8,11.42,15.79,47.77
2018-03-19,0.0,17.75,11.53,24.68,47.86,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,1.68,10.18,14.43,47.77
2018-03-20,0.0,17.95,14.25,23.91,52.28,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.48,9.51,14.43,47.77
2018-03-21,0.0,18.36,14.27,24.19,57.95,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,0.0,9.51,14.43,47.77
2018-03-22,0.14,18.2,13.94,24.5,64.08,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.14,0.14,8.940000000000001,14.57,47.910000000000004
2018-03-23,2.85,17.6,13.12,23.33,72.24,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",2.85,2.99,4.67,17.42,50.760000000000005
2018-03-24,0.01,18.29,13.85,24.26,71.2,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.01,3.0,3.4799999999999995,17.43,50.77
2018-03-25,3.3,17.98,13.06,24.65,72.4,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",3.3,6.16,6.3,17.72,52.5
2018-03-26,7.83,17.43,12.51,23.75,76.81,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",7.83,11.14,14.129999999999999,24.31,55.99999999999999
2018-03-27,6.38,18.06,13.01,23.49,66.84,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",6.38,17.51,20.509999999999998,30.02,61.58
2018-03-28,1.01,18.39,13.36,23.96,71.06,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",1.01,15.22,21.52,31.03,42.96
2018-03-29,6.98,17.63,13.91,23.24,75.65,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",6.98,14.370000000000001,28.36,37.3,49.04
2018-03-30,12.75,17.26,12.84,22.5,80.73,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",12.75,20.740000000000002,38.26,42.93,61.79
2018-03-31,10.46,17.63,13.49,23.64,68.94,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",10.46,30.19,48.71,52.19,72.25
2018-04-01,0.08,18.18,12.1,24.81,67.08,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.08,23.29,45.49,51.79,68.61
2018-04-02,0.0,19.18,14.16,25.43,67.95,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.0,10.540000000000003,37.66,51.79,67.59
2018-04-03,1.91,19.04,14.1,25.38,72.11,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",1.91,1.9900000000000018,33.190000000000005,53.7,69.49
2018-04-04,0.02,19.33,14.6,25.77,69.27,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.02,1.9300000000000017,32.199999999999996,53.720000000000006,68.15
2018-04-05,19.35,17.99,14.41,23.75,77.71,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",19.35,21.280000000000005,44.57000000000001,72.93,87.5
2018-04-06,4.63,18.22,14.25,23.66,77.21,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",4.63,24.000000000000004,36.45,74.71000000000001,92.13
2018-04-07,4.63,18.69,12.92,24.07,80.73,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",4.63,28.610000000000007,30.620000000000005,79.33,96.76
2018-04-08,7.44,17.6,14.23,22.01,89.43,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",7.44,16.700000000000003,37.980000000000004,83.47000000000001,104.2
2018-04-09,17.05,17.65,12.9,23.12,86.92,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",17.05,29.120000000000005,55.03,92.69000000000001,121.25
2018-04-10,8.04,18.1,14.14,23.46,85.25,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",8.04,32.53,61.16,94.35,126.28
2018-04-11,17.87,17.75,13.01,22.93,86.5,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",17.87,42.96000000000001,79.01,111.21000000000001,142.91
2018-04-12,14.43,17.55,13.19,22.65,86.77,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",14.43,40.34,74.09,118.66,156.67000000000002
2018-04-13,9.54,17.41,12.54,22.89,86.0,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",9.54,41.84,79.0,115.45,166.21
2018-04-14,20.57,17.57,13.06,22.49,87.58,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",20.57,44.540000000000006,94.94,125.56,186.07
2018-04-15,0.91,18.87,14.19,24.39,77.52,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.91,31.020000000000003,88.41,126.39,179.85999999999999
2018-04-16,8.05,20.63,14.89,25.67,64.24,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",8.05,29.530000000000005,79.41,134.44,186.71
2018-04-17,3.16,20.03,16.0,24.63,71.99,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",3.16,12.120000000000005,74.53,135.69,189.39
2018-04-18,6.84,19.31,15.25,24.36,80.18,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",6.84,18.050000000000004,63.5,142.51,196.23
2018-04-19,8.68,18.15,14.69,22.8,88.3,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",8.68,18.680000000000003,57.75,131.84,204.91
2018-04-20,22.44,19.09,13.55,23.38,87.75,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",22.44,37.96000000000001,70.65,149.65,227.35
2018-04-21,35.8,20.49,18.13,23.57,91.33,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",35.8,66.92,85.88,180.82,263.01
2018-04-22,6.89,20.18,16.75,24.27,88.89,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",6.89,65.13,91.86,180.27,267.04999999999995
2018-04-23,2.44,19.45,14.61,24.94,80.57,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",2.44,45.13,86.25000000000001,165.66,269.48
2018-04-24,7.27,19.7,15.61,25.61,62.78,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",7.27,16.60000000000001,90.36,164.89000000000001,273.45
2018-04-25,0.43,20.13,15.96,26.0,61.56,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.43,10.140000000000006,83.95,147.45,266.05
2018-04-26,6.9,19.98,16.47,24.34,55.02,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",6.9,14.600000000000007,82.17,139.92,266.57
2018-04-27,5.17,19.0,16.69,21.93,71.04,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",5.17,12.500000000000007,64.9,135.55,270.73
2018-04-28,7.53,19.86,15.24,25.99,73.86,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",7.53,19.60000000000001,36.63000000000001,122.51,271.28
2018-04-29,53.2,17.85,16.03,20.99,91.61,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",53.2,65.9,82.94000000000001,174.8,311.73
2018-04-30,43.4,18.48,15.2,23.04,88.51,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",43.4,104.13000000000001,123.9,210.14999999999998,344.67
2018-05-01,15.05,18.68,14.22,23.24,82.09,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",15.05,111.65,131.68,222.04,359.64000000000004
2018-05-02,5.93,18.64,14.54,23.48,83.45,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",5.93,64.38000000000001,137.18,221.13,365.57000000000005
2018-05-03,10.87,18.69,14.8,22.9,83.55,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",10.87,31.85000000000001,141.15,223.32000000000002,374.53000000000003
2018-05-04,23.45,18.25,16.47,20.88,89.84,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",23.45,40.25,159.43,224.33,397.96000000000004
2018-05-05,18.41,19.22,15.77,22.84,90.78,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",18.41,52.730000000000004,170.31,206.94,397.02
2018-05-06,17.13,20.59,18.0,23.53,91.52,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",17.13,58.99000000000001,134.24,217.18,409.52
2018-05-07,25.9,20.94,18.75,23.95,90.59,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",25.9,61.44,116.74000000000001,240.64,430.79
2018-05-08,21.75,21.09,18.23,24.5,91.35,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",21.75,64.78,123.44,255.12,445.1
2018-05-09,35.72,21.05,18.59,23.95,92.91,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",35.72,83.37,153.23,290.40999999999997,463.77
2018-05-10,19.3,19.48,15.31,23.37,90.76,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",19.3,76.77,161.66,302.81,475.03
2018-05-11,6.48,19.24,16.22,23.72,81.59,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",6.48,61.5,144.69,304.12,463.64
2018-05-12,1.97,20.26,16.6,25.16,79.8,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",1.97,27.75,128.25,298.56,451.18
2018-05-13,1.84,20.07,16.49,24.09,80.74,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",1.84,10.290000000000001,112.96000000000001,247.2,443.48
2018-05-14,0.92,19.72,17.51,23.04,91.5,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",0.92,4.73,87.98,204.72,423.83
2018-05-15,2.69,19.81,17.7,22.76,90.74,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",2.69,5.45,68.92,192.35999999999999,425.60999999999996
2018-05-16,19.28,19.72,16.72,24.01,86.09,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",19.28,22.89,52.48000000000001,205.70999999999998,436.84
2018-05-17,5.26,19.84,16.66,23.62,84.7,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",5.26,27.229999999999997,38.440000000000005,200.1,438.94
2018-05-18,5.39,20.01,16.92,23.54,90.77,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",5.39,29.93,37.35000000000001,182.04,437.48999999999995
2018-05-19,5.49,20.51,17.42,24.14,91.29,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",5.49,16.14,40.87000000000001,169.12,434.3
2018-05-20,23.59,21.21,18.91,23.87,93.25,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",23.59,34.47,62.620000000000005,175.58,435.45000000000005
2018-05-21,8.52,21.57,18.81,25.08,91.72,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",8.52,37.6,70.22000000000001,158.2,408.17
2018-05-22,6.6,21.06,19.55,23.02,95.36,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",6.6,38.71,74.13000000000001,143.05,407.88000000000005
2018-05-23,3.74,21.73,19.07,25.07,90.07,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",3.74,18.860000000000003,58.59,111.07000000000001,409.17999999999995
2018-05-24,51.85,21.14,19.86,23.49,93.02,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",51.85,62.190000000000005,105.18,143.62,453.76
2018-05-25,50.74,21.41,19.68,24.18,92.97,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",50.74,106.33000000000001,150.53000000000003,187.88,504.07
2018-05-26,39.83,21.82,20.08,24.34,94.04,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",39.83,142.42000000000002,184.87,225.73999999999998,537.0
2018-05-27,36.56,21.68,19.37,24.85,91.72,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",36.56,127.13,197.84,260.46000000000004,568.3900000000001
2018-05-28,15.22,21.43,18.9,24.8,89.33,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",15.22,91.61,204.54000000000002,274.76,576.0799999999999
2018-05-29,3.43,21.67,15.9,26.32,77.53,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",3.43,55.21,201.37000000000003,275.5,526.3100000000001
2018-05-30,4.76,21.49,16.12,27.59,83.26,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",4.76,23.41,202.39000000000001,260.98,487.67
2018-05-31,21.14,21.43,17.81,25.38,90.55,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",21.14,29.33,171.68000000000004,276.86,493.76
2018-06-01,10.75,21.26,18.54,24.72,89.67,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",10.75,36.65,131.69000000000003,282.22,498.58
2018-06-02,12.54,21.41,18.18,25.14,85.79,"NASA POWER Daily Agroclimatology API (Point 25.5788 N, 91.8933 E)",12.54,44.43,104.4,289.27000000000004,500.25
